weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,temp,cost,price,sales
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.5,3.5,187.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.7,1.5,6.7,178.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.1,0.5,6.3,191.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,1.0,6.7,220.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.9,1.0,5.5,193.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.4,1.5,6.4,199.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.3,1.5,5.0,224.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.9,1.0,5.6,197.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.3,4.9,184.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.3,1.5,6.7,207.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.1,1.0,5.7,181.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.3,0.3,4.3,180.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.1,1.5,5.5,171.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.5,6.0,201.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6,1.0,6.3,169.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.7,1.5,7.2,210.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.6,1.5,6.9,186.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.3,1.5,6.7,221.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.3,7.5,227.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.8,1.0,5.6,192.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,0.3,6.8,236.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.7,0.3,5.6,245.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0.3,7.0,222.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.8,1.0,6.5,184.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.1,1.0,7.4,203.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.1,1.0,8.4,200.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.9,1.5,5.4,210.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.4,0.5,6.1,193.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.3,0.5,5.5,201.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.4,1.0,6.3,196.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.6,0.5,6.0,174.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.7,0.5,5.8,197.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,1.5,6.6,217.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.5,7.9,210.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.6,0.5,4.4,194.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.1,1.0,3.6,219.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.4,1.5,8.4,201.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.4,0.3,6.4,230.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.3,0.3,4.5,203.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.5,5.9,236.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.9,1.5,8.8,213.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,6.3,229.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.5,1.0,7.6,199.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.1,0.5,6.1,183.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.4,1.0,6.6,168.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.4,1.0,6.3,185.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,7.2,166.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.2,1.0,7.1,195.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.5,1.5,7.4,198.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.3,5.5,181.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.9,0.5,5.4,183.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.9,0.3,4.5,175.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.3,1.0,5.1,176.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.5,0.3,5.4,188.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.5,0.3,5.0,244.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.5,1.0,7.0,194.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.1,0.5,8.3,214.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.1,0.5,4.2,201.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.9,1.5,6.5,209.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.5,0.5,5.4,238.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.7,0.5,5.6,203.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.5,0.5,4.3,207.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.9,1.5,7.8,189.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1.5,7.4,211.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.6,1.5,7.2,178.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.6,1.5,6.6,199.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.2,0.3,6.2,185.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.1,1.5,8.2,188.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.7,0.5,6.2,246.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.0,8.2,200.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.1,1.5,4.9,206.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,1.5,8.1,189.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.5,0.5,5.9,235.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.6,0.3,4.0,183.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.6,1.0,6.7,197.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.2,0.5,5.9,182.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.7,0.5,6.1,195.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,1.0,6.0,229.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.8,1.5,6.4,213.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.7,0.3,5.6,184.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.2,0.5,6.4,170.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.3,1.5,8.8,181.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,1.0,7.3,220.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.7,1.0,6.4,192.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.1,0.3,4.6,210.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.6,1.0,5.2,178.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.1,0.5,5.9,234.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.5,1.0,3.9,209.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.3,1.0,7.4,196.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5,0.3,4.9,194.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.5,6.3,233.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.6,1.0,6.2,186.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.1,0.5,7.3,223.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.9,0.5,5.5,237.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.4,1.5,5.9,192.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.3,0.5,5.6,245.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.5,0.3,6.4,225.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.8,1.0,7.6,212.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,5.4,229.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.8,1.5,6.4,200.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.5,0.5,6.6,189.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.1,1.5,8.1,216.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.5,0.3,4.0,188.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.2,0.3,4.2,197.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.8,0.5,5.6,197.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.4,1.0,5.5,203.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.8,1.0,6.5,222.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.4,1.0,5.7,210.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.2,1.5,7.8,191.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.8,0.5,5.0,253.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.2,1.0,5.2,193.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.2,1.5,6.4,183.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.4,1.0,6.8,212.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,1.5,7.7,203.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5,0.3,6.0,182.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.6,1.0,6.6,190.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.5,0.3,6.8,156.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.9,0.5,6.4,173.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.3,0.3,4.7,174.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.7,1.0,5.7,238.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,1.5,6.7,211.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.5,6.7,232.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.3,6.0,245.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.3,0.5,5.8,236.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.3,1.5,6.6,184.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1.0,4.3,242.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.3,1.5,5.4,194.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.4,0.5,6.7,172.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.5,7.3,223.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.1,1.0,6.7,203.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.9,1.5,4.3,175.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,1.5,8.1,198.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.2,0.5,5.1,185.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,6.5,180.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.2,1.5,7.3,216.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.8,1.0,5.5,197.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.1,1.0,4.5,188.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.5,7.6,215.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,1.5,7.0,209.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.9,0.3,6.8,183.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.9,1.0,6.5,170.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.7,1.5,6.8,195.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.3,1.5,6.2,203.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.3,5.7,197.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,1.0,7.1,218.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1.0,7.9,214.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.7,1.0,7.9,199.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.7,1.0,5.8,188.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.3,1.5,7.9,194.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.9,1.0,7.4,193.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,1.5,7.0,208.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.1,0.3,6.9,185.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.7,0.5,4.5,192.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.8,0.3,4.7,186.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.5,1.5,6.7,187.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.2,0.5,4.3,199.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.4,0.5,7.1,184.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.5,7.2,230.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1.0,7.4,214.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.9,0.5,6.1,197.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.7,1.0,5.3,220.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.3,1.5,7.8,207.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.7,0.5,5.0,192.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.5,5.7,190.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.7,0.3,4.1,188.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.6,1.0,5.4,192.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.9,1.0,7.2,189.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.6,1.5,6.5,203.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.9,0.3,5.6,176.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.2,0.5,5.8,189.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,1.0,6.6,179.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.2,0.3,5.0,180.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,0.5,7.0,203.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.4,0.5,5.8,184.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.7,0.3,4.8,176.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.3,0.5,4.8,213.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.1,1.0,4.9,212.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.9,1.5,7.3,206.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.4,0.3,5.9,239.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.6,1.5,7.0,191.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.5,3.6,201.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.9,0.5,5.7,201.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.8,1.0,7.2,208.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.3,5.3,241.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.6,0.3,5.2,187.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,1.0,6.6,217.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.9,1.0,5.7,201.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.3,6.7,169.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.5,7.0,217.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,1.0,6.0,229.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.7,1.5,5.8,203.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.7,1.5,6.7,198.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.5,8.0,217.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0.3,6.0,209.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.6,0.3,5.1,198.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.1,0.3,7.2,224.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.3,1.0,5.9,178.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.8,0.3,4.3,207.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.5,6.2,168.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,0.5,5.7,239.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.1,0.3,4.5,190.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.1,0.5,4.5,201.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,1.5,9.0,178.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.8,0.3,7.0,224.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.3,5.5,238.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.2,0.5,5.8,175.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.6,1.0,4.9,188.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,189.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.8,0.5,4.3,194.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.5,5.4,234.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.1,0.3,5.7,175.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.4,1.5,5.4,223.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.6,1.5,7.9,206.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.3,7.1,195.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.5,1.0,6.6,187.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.5,5.7,181.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.2,1.0,6.5,202.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.4,1.0,6.2,181.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.2,1.0,6.4,226.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.6,0.5,5.3,187.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.1,1.5,6.4,200.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.4,1.0,7.2,200.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.3,7.0,220.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.5,4.2,209.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.7,1.0,6.8,199.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.4,1.5,7.8,203.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.5,5.0,237.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.6,1.0,6.7,167.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.8,1.5,7.5,187.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.0,6.0,236.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.6,0.3,6.2,175.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.7,1.0,3.8,197.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1.5,7.7,190.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.6,0.3,6.5,176.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.9,0.3,4.2,205.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.5,5.8,241.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.8,0.3,4.0,191.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5,0.3,7.2,228.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.9,1.0,7.2,211.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.9,1.0,6.4,230.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,1.5,6.6,210.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1.5,5.5,194.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.5,5.2,189.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.2,0.5,4.5,188.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.5,7.0,211.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.9,1.0,4.7,189.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.7,0.3,6.3,192.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.8,0.5,7.2,188.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,1.5,6.9,224.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.9,1.5,6.3,189.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.2,0.5,4.7,173.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.9,0.3,3.9,207.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.3,0.5,6.2,184.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.3,6.0,174.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.4,1.5,8.0,201.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.1,0.5,6.8,187.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.3,1.0,6.5,194.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.2,0.5,6.1,186.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.6,1.5,7.0,186.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.5,1.0,7.1,196.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.4,1.5,7.6,196.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.2,0.3,6.3,161.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,1.5,8.4,188.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.3,1.5,5.8,203.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.2,0.3,4.8,177.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.4,0.3,4.6,185.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.7,1.5,5.3,190.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.5,5.7,184.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.1,0.3,6.7,185.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.4,0.3,7.1,230.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.8,1.5,7.5,205.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.7,0.3,3.5,205.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.8,0.5,3.9,196.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.8,0.5,5.7,180.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.1,1.0,5.7,200.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,1.5,5.1,214.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.4,1.5,9.4,206.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.6,0.3,7.3,190.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.9,1.0,4.8,200.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.8,0.3,5.3,177.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.9,1.5,7.4,213.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,7.0,156.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.5,0.5,5.2,200.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.5,5.4,199.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.8,1.0,7.2,192.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.2,0.5,5.4,175.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,1.5,7.0,218.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.3,5.7,227.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.7,0.3,4.9,171.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0.3,6.5,234.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.6,0.3,7.0,194.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.7,0.3,4.9,195.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.7,1.5,6.1,178.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1.5,5.6,226.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.8,1.5,6.6,224.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,1.5,4.8,203.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.3,0.5,7.8,209.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.5,0.5,4.0,237.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.1,0.5,6.8,226.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.1,1.5,7.9,199.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.8,0.5,4.5,186.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.2,0.5,4.3,174.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.3,4.2,179.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.9,1.0,6.8,198.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.1,1.5,5.5,198.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.9,0.5,3.6,208.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,7.3,201.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,1.0,7.1,221.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.2,1.0,5.5,193.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.8,1.0,6.2,191.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.4,1.5,6.6,215.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,0.3,6.7,223.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.9,1.5,7.2,210.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.8,1.0,6.1,232.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.3,1.0,6.1,178.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,1.0,7.4,217.0
